rep,dt,n,cor,sub_n
47,2019-06-19T13:51:04Z,55,0.5772593741230301,50
48,2019-06-19T13:51:04Z,55,0.6504125569870267,50
49,2019-06-19T13:51:04Z,55,0.3942282367947823,50
50,2019-06-19T13:51:04Z,55,0.5985142590056004,50
51,2019-06-19T13:51:04Z,55,0.48850077784527823,50
52,2019-06-19T13:51:04Z,55,0.6843756218021901,50
53,2019-06-19T13:51:04Z,55,0.7182320090498044,50
54,2019-06-19T13:51:04Z,55,0.3702577939319518,50
55,2019-06-19T13:51:04Z,55,0.046945848266964366,50
56,2019-06-19T13:51:04Z,55,0.26566270608598197,50
57,2019-06-19T13:51:04Z,55,0.013256422545344862,50
58,2019-06-19T13:51:04Z,55,0.5116451910483514,50
59,2019-06-19T13:51:04Z,55,0.5938338234449662,50
60,2019-06-19T13:51:04Z,55,0.5949692606945879,50
61,2019-06-19T13:51:04Z,55,0.6223815670740385,50
62,2019-06-19T13:51:04Z,55,0.5851754536615441,50
63,2019-06-19T13:51:04Z,55,0.5368407133618179,50
64,2019-06-19T13:51:04Z,55,0.1510298667926142,50
65,2019-06-19T13:51:04Z,55,0.7017492962701881,50
66,2019-06-19T13:51:04Z,55,0.657180558223467,50
67,2019-06-19T13:51:04Z,55,0.44040713074169807,50
68,2019-06-19T13:51:04Z,55,0.616220630454515,50
69,2019-06-19T13:51:04Z,55,0.678930123823046,50
70,2019-06-19T13:51:04Z,55,0.5724472076360032,50
71,2019-06-19T13:51:04Z,55,0.4688842122472361,50
72,2019-06-19T13:51:04Z,55,0.2757652172026031,50
73,2019-06-19T13:51:04Z,55,0.615916870919528,50
74,2019-06-19T13:51:04Z,55,0.5744171404218761,50
75,2019-06-19T13:51:04Z,55,0.649210302236133,50
76,2019-06-19T13:51:04Z,55,0.5119947476956107,50
77,2019-06-19T13:51:04Z,55,0.5957395520744849,50
78,2019-06-19T13:51:04Z,55,0.09614198868376188,50
79,2019-06-19T13:51:04Z,55,0.6082002138416467,50
80,2019-06-19T13:51:04Z,55,0.673561422587835,50
81,2019-06-19T13:51:04Z,55,0.2724081485318399,50
82,2019-06-19T13:51:04Z,55,0.7612187193192191,50
83,2019-06-19T13:51:04Z,55,0.6680728594502546,50
84,2019-06-19T13:51:04Z,55,0.47733245210610203,50
85,2019-06-19T13:51:04Z,55,0.6241363526401297,50
86,2019-06-19T13:51:04Z,55,0.3777264105119595,50
87,2019-06-19T13:51:04Z,55,0.3998898965839912,50
88,2019-06-19T13:51:04Z,55,0.5619592206411858,50
89,2019-06-19T13:51:04Z,55,0.601072956004241,50
90,2019-06-19T13:51:04Z,55,0.6787578072190856,50
91,2019-06-19T13:51:04Z,55,0.6180545417385249,50
92,2019-06-19T13:51:04Z,55,0.23221438433127606,50
93,2019-06-19T13:51:04Z,55,0.6298036408254774,50
94,2019-06-19T13:51:04Z,55,0.5576719541383727,50
95,2019-06-19T13:51:04Z,55,0.5130773015524228,50
96,2019-06-19T13:51:04Z,55,0.5096784255303143,50
97,2019-06-19T13:51:04Z,55,0.2683813546040564,50
98,2019-06-19T13:51:04Z,55,0.5437978754307846,50
99,2019-06-19T13:51:04Z,55,0.512773041324868,50
100,2019-06-19T13:51:04Z,55,0.5364632786740378,50
1,2019-06-19T13:51:04Z,NA,0.09093085592839101,50
2,2019-06-19T13:51:04Z,NA,0.05161587735573348,50
3,2019-06-19T13:51:04Z,NA,-0.04951189291263105,50
4,2019-06-19T13:51:04Z,NA,-0.05019316607582174,50
5,2019-06-19T13:51:04Z,NA,0.18671219939884567,50
6,2019-06-19T13:51:04Z,NA,0.0931949141617314,50
7,2019-06-19T13:51:04Z,NA,0.10727548087273725,50
8,2019-06-19T13:51:04Z,NA,0.02759963340235174,50
9,2019-06-19T13:51:04Z,NA,0.022600613228027137,50
10,2019-06-19T13:51:04Z,NA,0.10117172056371657,50
11,2019-06-19T13:51:04Z,NA,0.17934624047258835,50
12,2019-06-19T13:51:04Z,NA,-0.2171222049427419,50
13,2019-06-19T13:51:04Z,NA,-0.15397717088494214,50
14,2019-06-19T13:51:04Z,NA,-0.10659729381005903,50
15,2019-06-19T13:51:04Z,NA,-0.07275706003582934,50
16,2019-06-19T13:51:04Z,NA,-0.014409712194929328,50
17,2019-06-19T13:51:04Z,NA,0.029856880294160965,50
18,2019-06-19T13:51:04Z,NA,-0.370514521236657,50
19,2019-06-19T13:51:04Z,NA,0.02701757415693029,50
20,2019-06-19T13:51:04Z,NA,0.08636179198608776,50
21,2019-06-19T13:51:04Z,NA,0.24197964497857816,50
22,2019-06-19T13:51:04Z,NA,0.06677112176257423,50
23,2019-06-19T13:51:04Z,NA,-0.18431737520918937,50
24,2019-06-19T13:51:04Z,NA,0.008197701365611005,50
25,2019-06-19T13:51:04Z,NA,0.16876680789041906,50
26,2019-06-19T13:51:04Z,NA,0.15420454121192542,50
27,2019-06-19T13:51:04Z,NA,0.02603652947522138,50
28,2019-06-19T13:51:04Z,NA,0.2968079439766244,50
29,2019-06-19T13:51:04Z,NA,-0.12693846265579514,50
30,2019-06-19T13:51:04Z,NA,-0.24425898445390493,50
31,2019-06-19T13:51:04Z,NA,0.2721419769135551,50
32,2019-06-19T13:51:04Z,NA,0.24374675863719916,50
33,2019-06-19T13:51:04Z,NA,-0.11853876324400216,50
34,2019-06-19T13:51:04Z,NA,0.03206790505186646,50
35,2019-06-19T13:51:04Z,NA,-0.09704711038463414,50
36,2019-06-19T13:51:04Z,NA,-0.16132696343796113,50
37,2019-06-19T13:51:04Z,NA,-0.003714626120726454,50
38,2019-06-19T13:51:04Z,NA,-0.08724425489601606,50
39,2019-06-19T13:51:04Z,NA,0.1204766951863537,50
40,2019-06-19T13:51:04Z,NA,0.005883570565905497,50
41,2019-06-19T13:51:04Z,NA,0.07973245172403441,50
42,2019-06-19T13:51:04Z,NA,-0.05963945879585979,50
43,2019-06-19T13:51:04Z,NA,0.0017528348185663213,50
44,2019-06-19T13:51:04Z,NA,-0.08354758685062086,50
45,2019-06-19T13:51:04Z,NA,-0.027021267286129604,50
46,2019-06-19T13:51:04Z,NA,-0.4372526515245113,50
47,2019-06-19T13:51:04Z,NA,0.008684955603820113,50
48,2019-06-19T13:51:04Z,NA,0.1565108279045856,50
49,2019-06-19T13:51:04Z,NA,0.018860849856426578,50
50,2019-06-19T13:51:04Z,NA,0.038231059293020474,50
51,2019-06-19T13:51:04Z,NA,-0.10706740287234767,50
52,2019-06-19T13:51:04Z,NA,-0.22193334848768606,50
53,2019-06-19T13:51:04Z,NA,0.34422308844047184,50
54,2019-06-19T13:51:04Z,NA,0.15159831997657566,50
55,2019-06-19T13:51:04Z,NA,-0.09737589583836836,50
56,2019-06-19T13:51:04Z,NA,0.047002475999869515,50
57,2019-06-19T13:51:04Z,NA,0.11622022246368685,50
58,2019-06-19T13:51:04Z,NA,0.339724300310129,50
59,2019-06-19T13:51:04Z,NA,0.0848151878182963,50
60,2019-06-19T13:51:04Z,NA,-0.0927741580464176,50
61,2019-06-19T13:51:04Z,NA,-0.15664428073582642,50
62,2019-06-19T13:51:04Z,NA,0.09518874321782826,50
63,2019-06-19T13:51:04Z,NA,-0.1595238437749151,50
64,2019-06-19T13:51:04Z,NA,0.09210277656541167,50
65,2019-06-19T13:51:04Z,NA,-0.08840269612259988,50
66,2019-06-19T13:51:04Z,NA,0.04736830844540984,50
67,2019-06-19T13:51:04Z,NA,0.06277174136565815,50
68,2019-06-19T13:51:04Z,NA,0.12806400894370976,50
69,2019-06-19T13:51:04Z,NA,-0.09297154609048525,50
70,2019-06-19T13:51:04Z,NA,-0.16599373498460002,50
71,2019-06-19T13:51:04Z,NA,-0.1277059460052839,50
72,2019-06-19T13:51:04Z,NA,-0.2420984991484227,50
73,2019-06-19T13:51:04Z,NA,0.0049193038629114835,50
74,2019-06-19T13:51:04Z,NA,0.016685450153400266,50
75,2019-06-19T13:51:04Z,NA,0.07840683713694557,50
76,2019-06-19T13:51:04Z,NA,-0.13091962736136442,50
77,2019-06-19T13:51:04Z,NA,-0.33734540813011094,50
78,2019-06-19T13:51:04Z,NA,0.09832531241037655,50
79,2019-06-19T13:51:04Z,NA,-0.08889157519859144,50
80,2019-06-19T13:51:04Z,NA,-0.2501356047116652,50
81,2019-06-19T13:51:04Z,NA,0.07969471094057844,50
82,2019-06-19T13:51:04Z,NA,-0.01693419201081302,50
83,2019-06-19T13:51:04Z,NA,0.19007723241621294,50
84,2019-06-19T13:51:04Z,NA,0.21974462815329868,50
85,2019-06-19T13:51:04Z,NA,-0.16486750237785955,50
86,2019-06-19T13:51:04Z,NA,0.1255134944856381,50
87,2019-06-19T13:51:04Z,NA,-0.09321777583197156,50
88,2019-06-19T13:51:04Z,NA,0.22840382372075627,50
89,2019-06-19T13:51:04Z,NA,-0.016399166168869158,50
90,2019-06-19T13:51:04Z,NA,-0.03503271628516285,50
91,2019-06-19T13:51:04Z,NA,0.01622038906549109,50
92,2019-06-19T13:51:04Z,NA,-0.09609778733360562,50
93,2019-06-19T13:51:04Z,NA,-0.18704289519399817,50
94,2019-06-19T13:51:04Z,NA,0.10919301663772944,50
95,2019-06-19T13:51:04Z,NA,-0.10581545718011547,50
96,2019-06-19T13:51:04Z,NA,-0.01806380961352423,50
97,2019-06-19T13:51:04Z,NA,0.05012063385694001,50
98,2019-06-19T13:51:04Z,NA,0.22966813339788014,50
99,2019-06-19T13:51:04Z,NA,0.12348262788083585,50
100,2019-06-19T13:51:04Z,NA,-0.13047505773327023,50
1,2019-07-24T18:54:20Z,75,0.5877660983953182,50
2,2019-07-24T18:54:20Z,75,0.6176549917147445,50
3,2019-07-24T18:54:20Z,75,0.3550309792630668,50
4,2019-07-24T18:54:20Z,75,0.07987119398418742,50
5,2019-07-24T18:54:20Z,75,0.6125584677005983,50
6,2019-07-24T18:54:20Z,75,0.8093858305095978,50
7,2019-07-24T18:54:20Z,75,0.6264389950648156,50
8,2019-07-24T18:54:20Z,75,0.649281587245386,50
9,2019-07-24T18:54:20Z,75,0.6535426411757623,50
10,2019-07-24T18:54:20Z,75,0.4545077451718733,50
11,2019-07-24T18:54:20Z,75,0.7016780672521628,50
12,2019-07-24T18:54:20Z,75,0.6555218722336719,50
13,2019-07-24T18:54:20Z,75,0.5615573591191032,50
14,2019-07-24T18:54:20Z,75,0.6291058534926854,50
15,2019-07-24T18:54:20Z,75,0.6577942299584751,50
16,2019-07-24T18:54:20Z,75,0.6800669404861156,50
17,2019-07-24T18:54:20Z,75,0.5327853155323242,50
18,2019-07-24T18:54:20Z,75,0.5940830861687143,50
19,2019-07-24T18:54:20Z,75,0.5545471792709712,50
20,2019-07-24T18:54:20Z,75,0.4326502688277434,50
21,2019-07-24T18:54:20Z,75,0.7191505431106778,50
22,2019-07-24T18:54:20Z,75,0.4453783506661707,50
23,2019-07-24T18:54:20Z,75,0.6840643834730749,50
24,2019-07-24T18:54:20Z,75,0.49630446410474494,50
25,2019-07-24T18:54:20Z,75,0.6549778143727852,50
26,2019-07-24T18:54:20Z,75,0.7560522136054306,50
27,2019-07-24T18:54:20Z,75,0.6523950303240902,50
28,2019-07-24T18:54:20Z,75,0.7575815334851653,50
29,2019-07-24T18:54:20Z,75,0.45263057361013187,50
30,2019-07-24T18:54:20Z,75,0.6540564900885748,50
31,2019-07-24T18:54:20Z,75,0.11945209203001793,50
32,2019-07-24T18:54:20Z,75,0.5974849528532762,50
33,2019-07-24T18:54:20Z,75,0.6273272239178745,50
34,2019-07-24T18:54:20Z,75,0.6408221471267833,50
35,2019-07-24T18:54:20Z,75,0.6665352666064738,50
36,2019-07-24T18:54:20Z,75,0.44137256718223444,50
37,2019-07-24T18:54:20Z,75,0.6091946915976204,50
38,2019-07-24T18:54:20Z,75,0.8333936546035059,50
39,2019-07-24T18:54:20Z,75,0.5654975615144772,50
40,2019-07-24T18:54:20Z,75,0.6241102083048982,50
41,2019-07-24T18:54:20Z,75,0.6422731595736351,50
42,2019-07-24T18:54:20Z,75,0.7609739682190106,50
43,2019-07-24T18:54:20Z,75,0.6252572429699231,50
44,2019-07-24T18:54:20Z,75,0.6426327362527672,50
45,2019-07-24T18:54:20Z,75,0.5131784480126088,50
46,2019-07-24T18:54:20Z,75,0.6485590082050782,50
47,2019-07-24T18:54:20Z,75,0.600225700032718,50
48,2019-07-24T18:54:20Z,75,0.5995067434945953,50
49,2019-07-24T18:54:20Z,75,0.4886237493947364,50
50,2019-07-24T18:54:20Z,75,0.514654684570604,50
51,2019-07-24T18:54:20Z,75,0.5970282427210113,50
52,2019-07-24T18:54:20Z,75,0.6776567330195858,50
53,2019-07-24T18:54:20Z,75,0.6175247690328107,50
54,2019-07-24T18:54:20Z,75,0.6710435013064076,50
55,2019-07-24T18:54:20Z,75,0.6709467708933595,50
56,2019-07-24T18:54:20Z,75,0.11792915273625165,50
57,2019-07-24T18:54:20Z,75,0.5994207852667567,50
58,2019-07-24T18:54:20Z,75,0.7473393503772887,50
59,2019-07-24T18:54:20Z,75,0.6206106791133359,50
60,2019-07-24T18:54:20Z,75,0.6951506722091995,50
61,2019-07-24T18:54:20Z,75,0.5829255924939736,50
62,2019-07-24T18:54:20Z,75,0.6806997831534694,50
63,2019-07-24T18:54:20Z,75,0.593738298304873,50
64,2019-07-24T18:54:20Z,75,0.590076964877328,50
65,2019-07-24T18:54:20Z,75,0.6337324342532719,50
66,2019-07-24T18:54:20Z,75,0.6430061423170635,50
67,2019-07-24T18:54:20Z,75,0.5799833505298537,50
68,2019-07-24T18:54:20Z,75,0.6064691505936215,50
69,2019-07-24T18:54:20Z,75,0.6315822202576902,50
70,2019-07-24T18:54:20Z,75,0.681866918839698,50
71,2019-07-24T18:54:20Z,75,0.6124073264214793,50
72,2019-07-24T18:54:20Z,75,0.7056254297915294,50
73,2019-07-24T18:54:20Z,75,0.5361749824338329,50
74,2019-07-24T18:54:20Z,75,0.593545468826571,50
75,2019-07-24T18:54:20Z,75,0.5236631485654193,50
76,2019-07-24T18:54:20Z,75,0.6717306731177933,50
77,2019-07-24T18:54:20Z,75,0.684614816046879,50
78,2019-07-24T18:54:20Z,75,0.007965516505931632,50
79,2019-07-24T18:54:20Z,75,0.4495997940433174,50
80,2019-07-24T18:54:20Z,75,0.6886319848992872,50
81,2019-07-24T18:54:20Z,75,0.7276773596673871,50
82,2019-07-24T18:54:20Z,75,0.6395402289394061,50
83,2019-07-24T18:54:20Z,75,0.19748956148905078,50
84,2019-07-24T18:54:20Z,75,0.7095724655393191,50
85,2019-07-24T18:54:20Z,75,0.650109196629961,50
86,2019-07-24T18:54:20Z,75,0.63868393815287,50
87,2019-07-24T18:54:20Z,75,0.5893571480825219,50
88,2019-07-24T18:54:20Z,75,0.6882105722363596,50
89,2019-07-24T18:54:20Z,75,0.7390673914563012,50
90,2019-07-24T18:54:20Z,75,0.6836009079331804,50
91,2019-07-24T18:54:20Z,75,0.739399797056937,50
92,2019-07-24T18:54:20Z,75,0.3902813479040158,50
93,2019-07-24T18:54:20Z,75,0.7338922188912159,50
94,2019-07-24T18:54:20Z,75,0.6946024044665428,50
95,2019-07-24T18:54:20Z,75,0.6554519456414776,50
96,2019-07-24T18:54:20Z,75,0.5548361838881242,50
97,2019-07-24T18:54:20Z,75,0.565145046687295,50
98,2019-07-24T18:54:20Z,75,0.32396126291124216,50
99,2019-07-24T18:54:20Z,75,0.6277149039982284,50
100,2019-07-24T18:54:20Z,75,0.6558852621197323,50
1,2019-07-24T18:54:20Z,70,0.49392917112286855,50
2,2019-07-24T18:54:20Z,70,0.719464945282846,50
3,2019-07-24T18:54:20Z,70,0.7126996482704356,50
4,2019-07-24T18:54:20Z,70,0.25224594428568997,50
5,2019-07-24T18:54:20Z,70,0.649748535080543,50
6,2019-07-24T18:54:20Z,70,0.7753441649639752,50
7,2019-07-24T18:54:20Z,70,0.6924554890786635,50
8,2019-07-24T18:54:20Z,70,0.1684495941500513,50
9,2019-07-24T18:54:20Z,70,0.4948107514758143,50
10,2019-07-24T18:54:20Z,70,0.33105149660841526,50
11,2019-07-24T18:54:20Z,70,0.7216665600576369,50
12,2019-07-24T18:54:20Z,70,0.4683299081984199,50
13,2019-07-24T18:54:20Z,70,0.5870645186502312,50
14,2019-07-24T18:54:20Z,70,0.6614113962837141,50
15,2019-07-24T18:54:20Z,70,0.7742078698393715,50
16,2019-07-24T18:54:20Z,70,0.6233464021350267,50
17,2019-07-24T18:54:20Z,70,0.18062440386904902,50
18,2019-07-24T18:54:20Z,70,0.7137659318322458,50
19,2019-07-24T18:54:20Z,70,0.7288895042373886,50
20,2019-07-24T18:54:20Z,70,0.6337166730587193,50
21,2019-07-24T18:54:20Z,70,0.1748761340669745,50
22,2019-07-24T18:54:20Z,70,0.6600543667801979,50
23,2019-07-24T18:54:20Z,70,0.5017316946053737,50
24,2019-07-24T18:54:20Z,70,0.4720515926006979,50
25,2019-07-24T18:54:20Z,70,0.5417424155375833,50
26,2019-07-24T18:54:20Z,70,0.5936764046162473,50
27,2019-07-24T18:54:20Z,70,0.7621189087443211,50
28,2019-07-24T18:54:20Z,70,0.6717105594455783,50
29,2019-07-24T18:54:20Z,70,0.6361071336807825,50
30,2019-07-24T18:54:20Z,70,0.36197016468365484,50
31,2019-07-24T18:54:20Z,70,0.46937708410183493,50
32,2019-07-24T18:54:20Z,70,0.4852250119409247,50
33,2019-07-24T18:54:20Z,70,0.7605748563323839,50
34,2019-07-24T18:54:20Z,70,0.5192969536977938,50
35,2019-07-24T18:54:20Z,70,0.5954365795871699,50
36,2019-07-24T18:54:20Z,70,0.6675739917349567,50
37,2019-07-24T18:54:20Z,70,0.6617274507581948,50
38,2019-07-24T18:54:20Z,70,0.7151951640354197,50
39,2019-07-24T18:54:20Z,70,0.7088685600772503,50
40,2019-07-24T18:54:20Z,70,0.45711578812532816,50
41,2019-07-24T18:54:20Z,70,0.4873758403162063,50
42,2019-07-24T18:54:20Z,70,0.5878800997688809,50
43,2019-07-24T18:54:20Z,70,0.7732992429928708,50
44,2019-07-24T18:54:20Z,70,0.7706008511590987,50
45,2019-07-24T18:54:20Z,70,0.5039021932934893,50
46,2019-07-24T18:54:20Z,70,0.5534196622017202,50
47,2019-07-24T18:54:20Z,70,0.5007539780423163,50
48,2019-07-24T18:54:20Z,70,0.5121895451248569,50
49,2019-07-24T18:54:20Z,70,0.506343776861935,50
50,2019-07-24T18:54:20Z,70,0.49854035337328373,50
51,2019-07-24T18:54:20Z,70,0.5984653239173183,50
52,2019-07-24T18:54:20Z,70,0.6790568002122873,50
53,2019-07-24T18:54:20Z,70,0.6031983105389539,50
54,2019-07-24T18:54:20Z,70,0.5421124972118974,50
55,2019-07-24T18:54:20Z,70,0.7293973256002596,50
56,2019-07-24T18:54:20Z,70,0.6858963251783127,50
57,2019-07-24T18:54:20Z,70,0.5409140984199612,50
58,2019-07-24T18:54:20Z,70,0.5727517868097242,50
59,2019-07-24T18:54:20Z,70,0.6851873981473791,50
60,2019-07-24T18:54:20Z,70,0.4938210720547387,50
61,2019-07-24T18:54:20Z,70,0.6256215761944763,50
62,2019-07-24T18:54:20Z,70,0.5901106665015305,50
63,2019-07-24T18:54:20Z,70,0.6102088097431135,50
64,2019-07-24T18:54:20Z,70,0.49230288574849934,50
65,2019-07-24T18:54:20Z,70,0.6624811349238189,50
66,2019-07-24T18:54:20Z,70,0.6309077353183244,50
67,2019-07-24T18:54:20Z,70,0.646716077049278,50
68,2019-07-24T18:54:20Z,70,0.6492625412986025,50
69,2019-07-24T18:54:20Z,70,0.7428129865686728,50
70,2019-07-24T18:54:20Z,70,0.5388444486141729,50
71,2019-07-24T18:54:20Z,70,0.6142076364719063,50
72,2019-07-24T18:54:20Z,70,0.5201326327544635,50
73,2019-07-24T18:54:20Z,70,0.5913209461899465,50
74,2019-07-24T18:54:20Z,70,0.6458138820606671,50
75,2019-07-24T18:54:20Z,70,0.39841894957280677,50
76,2019-07-24T18:54:20Z,70,0.6437454121200854,50
77,2019-07-24T18:54:20Z,70,0.4019229863924722,50
78,2019-07-24T18:54:20Z,70,0.5157310053762288,50
79,2019-07-24T18:54:20Z,70,0.46062172603576995,50
80,2019-07-24T18:54:20Z,70,0.30758486769780885,50
81,2019-07-24T18:54:20Z,70,0.5330026278206766,50
82,2019-07-24T18:54:20Z,70,0.6697933333641076,50
83,2019-07-24T18:54:20Z,70,0.3870024345884742,50
84,2019-07-24T18:54:20Z,70,0.6042689486995201,50
85,2019-07-24T18:54:20Z,70,0.5252643847495573,50
86,2019-07-24T18:54:20Z,70,0.6175598874113412,50
87,2019-07-24T18:54:20Z,70,0.41629488728482006,50
88,2019-07-24T18:54:20Z,70,0.7261496326023517,50
89,2019-07-24T18:54:20Z,70,0.43965651419882235,50
90,2019-07-24T18:54:20Z,70,0.054504008636269786,50
91,2019-07-24T18:54:20Z,70,0.5645657455749066,50
92,2019-07-24T18:54:20Z,70,0.3930025103649428,50
93,2019-07-24T18:54:20Z,70,0.6508486204525872,50
94,2019-07-24T18:54:20Z,70,0.7699271048384801,50
95,2019-07-24T18:54:20Z,70,0.8009533671326283,50
96,2019-07-24T18:54:20Z,70,0.15332541315968465,50
97,2019-07-24T18:54:20Z,70,0.514423513361057,50
98,2019-07-24T18:54:20Z,70,0.6390810560377205,50
99,2019-07-24T18:54:20Z,70,0.39489606353282775,50
100,2019-07-24T18:54:20Z,70,0.6202587139257852,50
1,2019-07-24T18:54:20Z,65,0.39591631386248133,50
2,2019-07-24T18:54:20Z,65,0.5965079653265858,50
3,2019-07-24T18:54:20Z,65,0.5805476437375333,50
4,2019-07-24T18:54:20Z,65,0.5618612818731756,50
5,2019-07-24T18:54:20Z,65,0.6495339014620274,50
6,2019-07-24T18:54:20Z,65,0.22820941082029478,50
7,2019-07-24T18:54:20Z,65,0.5178739206342953,50
8,2019-07-24T18:54:20Z,65,0.6327631259014751,50
9,2019-07-24T18:54:20Z,65,0.6434172570003563,50
10,2019-07-24T18:54:20Z,65,0.5392029958172385,50
11,2019-07-24T18:54:20Z,65,0.6013006597653281,50
12,2019-07-24T18:54:20Z,65,0.6864974952615274,50
13,2019-07-24T18:54:20Z,65,0.5429851694765075,50
14,2019-07-24T18:54:20Z,65,0.5692646703862905,50
15,2019-07-24T18:54:20Z,65,0.5832264542403139,50
16,2019-07-24T18:54:20Z,65,0.6493207751205173,50
17,2019-07-24T18:54:20Z,65,0.7001226223049827,50
18,2019-07-24T18:54:20Z,65,0.5405003358821927,50
19,2019-07-24T18:54:20Z,65,0.6982144697814764,50
20,2019-07-24T18:54:20Z,65,0.6014327019461484,50
21,2019-07-24T18:54:20Z,65,0.5630649223678823,50
22,2019-07-24T18:54:20Z,65,0.7158787175807977,50
23,2019-07-24T18:54:20Z,65,0.6951265630863862,50
24,2019-07-24T18:54:20Z,65,-0.050699589507118545,50
25,2019-07-24T18:54:20Z,65,0.6199448252685014,50
26,2019-07-24T18:54:20Z,65,0.6148400306989774,50
27,2019-07-24T18:54:20Z,65,0.7021823341793129,50
28,2019-07-24T18:54:20Z,65,0.6704885251483765,50
29,2019-07-24T18:54:20Z,65,0.43909944543231016,50
30,2019-07-24T18:54:20Z,65,0.656461660428202,50
31,2019-07-24T18:54:20Z,65,0.37558967034634116,50
32,2019-07-24T18:54:20Z,65,0.6013987461718947,50
33,2019-07-24T18:54:20Z,65,-0.21494672699201614,50
34,2019-07-24T18:54:20Z,65,0.6596777678342436,50
35,2019-07-24T18:54:20Z,65,0.13415697554853562,50
36,2019-07-24T18:54:20Z,65,0.6617252815879853,50
37,2019-07-24T18:54:20Z,65,0.6330592517628975,50
38,2019-07-24T18:54:20Z,65,0.7239053480540768,50
39,2019-07-24T18:54:20Z,65,0.5778677302737426,50
40,2019-07-24T18:54:20Z,65,0.5827662397116844,50
41,2019-07-24T18:54:20Z,65,0.42698379202799525,50
42,2019-07-24T18:54:20Z,65,0.39490902399033306,50
43,2019-07-24T18:54:20Z,65,0.5371943901710233,50
44,2019-07-24T18:54:20Z,65,0.7262181288440804,50
45,2019-07-24T18:54:20Z,65,0.546041478047088,50
46,2019-07-24T18:54:20Z,65,0.28098443900839687,50
47,2019-07-24T18:54:20Z,65,0.6145679721271791,50
48,2019-07-24T18:54:20Z,65,0.6006440149737446,50
49,2019-07-24T18:54:20Z,65,0.5616405517676575,50
50,2019-07-24T18:54:20Z,65,0.6112121576117064,50
51,2019-07-24T18:54:20Z,65,0.6402176098487871,50
52,2019-07-24T18:54:20Z,65,0.587946537826437,50
53,2019-07-24T18:54:20Z,65,0.6190700254720243,50
54,2019-07-24T18:54:20Z,65,0.574308239564462,50
55,2019-07-24T18:54:20Z,65,0.5227181159224631,50
56,2019-07-24T18:54:20Z,65,0.6788272702379115,50
57,2019-07-24T18:54:20Z,65,0.7258658483880442,50
58,2019-07-24T18:54:20Z,65,0.3400155273727929,50
59,2019-07-24T18:54:20Z,65,0.6363397433575841,50
60,2019-07-24T18:54:20Z,65,0.6440992166898959,50
61,2019-07-24T18:54:20Z,65,0.22960089793684754,50
62,2019-07-24T18:54:20Z,65,0.5159813583238712,50
63,2019-07-24T18:54:20Z,65,0.7252978074272943,50
64,2019-07-24T18:54:20Z,65,0.4238013690715274,50
65,2019-07-24T18:54:20Z,65,0.35302854262402167,50
66,2019-07-24T18:54:20Z,65,0.5781597047825635,50
67,2019-07-24T18:54:20Z,65,0.7225962972008341,50
68,2019-07-24T18:54:20Z,65,0.7222033999459976,50
69,2019-07-24T18:54:20Z,65,0.37513481718985237,50
70,2019-07-24T18:54:20Z,65,0.7285307971301265,50
71,2019-07-24T18:54:20Z,65,0.5323787063871628,50
72,2019-07-24T18:54:20Z,65,0.5184149514903084,50
73,2019-07-24T18:54:20Z,65,0.6677322590163046,50
74,2019-07-24T18:54:20Z,65,0.6717249017253792,50
75,2019-07-24T18:54:20Z,65,0.5474885761527203,50
76,2019-07-24T18:54:20Z,65,0.5979817477540414,50
77,2019-07-24T18:54:20Z,65,0.6061695293297443,50
78,2019-07-24T18:54:20Z,65,0.5828837717769724,50
79,2019-07-24T18:54:20Z,65,0.17770301823635315,50
80,2019-07-24T18:54:20Z,65,0.5975274745597715,50
81,2019-07-24T18:54:20Z,65,0.7289045075632755,50
82,2019-07-24T18:54:20Z,65,0.28379633202720417,50
83,2019-07-24T18:54:20Z,65,0.13417681413801358,50
84,2019-07-24T18:54:20Z,65,0.6735724531137032,50
85,2019-07-24T18:54:20Z,65,0.5298158961114866,50
86,2019-07-24T18:54:20Z,65,0.726776643310733,50
87,2019-07-24T18:54:20Z,65,0.34621427950641054,50
88,2019-07-24T18:54:20Z,65,0.5312302891206041,50
89,2019-07-24T18:54:20Z,65,0.6057499208625059,50
90,2019-07-24T18:54:20Z,65,0.6748402017815645,50
91,2019-07-24T18:54:20Z,65,0.7207918087184794,50
92,2019-07-24T18:54:20Z,65,0.5388592627407027,50
93,2019-07-24T18:54:20Z,65,0.750759095270344,50
94,2019-07-24T18:54:20Z,65,0.44225807066146833,50
95,2019-07-24T18:54:20Z,65,0.6304671630464107,50
96,2019-07-24T18:54:20Z,65,0.1553304609523924,50
97,2019-07-24T18:54:20Z,65,0.617782672719314,50
98,2019-07-24T18:54:20Z,65,0.6941040346144205,50
99,2019-07-24T18:54:20Z,65,0.5947203872956749,50
100,2019-07-24T18:54:20Z,65,0.619335348354722,50
1,2019-07-24T18:54:20Z,60,0.5557990258556962,50
2,2019-07-24T18:54:20Z,60,0.577624124364859,50
3,2019-07-24T18:54:20Z,60,0.60545671690343,50
4,2019-07-24T18:54:20Z,60,0.6401067067521561,50
5,2019-07-24T18:54:20Z,60,0.6116955261945574,50
6,2019-07-24T18:54:20Z,60,0.34682808901811524,50
7,2019-07-24T18:54:20Z,60,0.7146374125308277,50
8,2019-07-24T18:54:20Z,60,0.5753260322679362,50
