FID,uniID,SumAllYr,Sum2018,Sum2017,Sum2016,x_utm,y_utm,x_wgs,y_wgs,Aspect,Slope,Elev,KDF,Shrub_Cov,NDVI,Solar
142,53617,0,0,0,0,260221.501500000013039,3889881.450300000142306,-119.631311999999994,35.123266000000001,315.0000000,1.0127500,706.000000000000000,0.0000000,0.0142566,0.2399710,379448.000000000000000
143,60311,0,0,0,0,261301.501500000013039,3890281.450300000142306,-119.619585999999998,35.127125999999997,182.1210022,9.5848703,755.000000000000000,0.0000000,0.0162634,0.1571030,382566.000000000000000
144,38018,0,0,0,0,260321.501500000013039,3888941.450300000142306,-119.629942999999997,35.114823000000001,225.0000000,2.0248699,694.000000000000000,0.0000229,0.0011349,0.2490850,380443.000000000000000
145,43663,4,0,4,0,260341.501500000013039,3889281.450300000142306,-119.629822000000004,35.117890000000003,296.5650024,4.7931800,700.000000000000000,0.0069884,0.0034769,0.2237220,377552.000000000000000
146,51311,0,0,0,0,260581.501500000013039,3889741.450300000142306,-119.627324000000002,35.122090999999998,241.6990051,5.2723298,714.000000000000000,0.0001805,0.0271821,0.2470200,380524.000000000000000
147,48983,5,5,0,0,260501.501500000013039,3889601.450300000142306,-119.628161000000006,35.120809999999999,341.5650024,1.1322600,711.000000000000000,0.0021347,0.0836821,0.2208290,379777.000000000000000
148,44660,2,1,1,0,260361.501500000013039,3889341.450300000142306,-119.629620000000003,35.118434999999998,236.3099976,2.5805399,701.000000000000000,0.0083862,0.0418430,0.2113830,380515.000000000000000
149,33694,0,0,0,0,260161.501500000013039,3888681.450300000142306,-119.631621999999993,35.112442000000001,285.2550049,4.0760598,685.000000000000000,0.0000291,0.0722765,0.1940730,377694.000000000000000
150,35030,0,0,0,0,260321.501500000013039,3888761.450300000142306,-119.629891000000001,35.113200999999997,215.5379944,3.0775199,694.000000000000000,0.0000000,0.0180792,0.2259950,380781.000000000000000
151,34025,0,0,0,0,260141.501500000013039,3888701.450300000142306,-119.631846999999993,35.112617999999998,188.1300049,2.5304899,685.000000000000000,0.0000787,0.0327395,0.2025110,380321.000000000000000
152,38728,0,0,0,0,261241.501500000013039,3888981.450300000142306,-119.619868999999994,35.115400999999999,135.0000000,1.0127500,722.000000000000000,0.0027993,0.0362534,0.2716260,380698.000000000000000
153,49933,0,0,0,0,259581.501500000013039,3889661.450300000142306,-119.638264000000007,35.121132000000003,90.0000000,2.8624101,686.000000000000000,0.0000078,0.0390732,0.1918820,378820.000000000000000
154,33749,1,0,0,1,261261.501500000013039,3888681.450300000142306,-119.619562999999999,35.112704000000001,195.2550049,4.0760598,720.000000000000000,0.0005915,0.0330248,0.2477320,382167.000000000000000
155,38087,0,0,0,0,261701.501500000013039,3888941.450300000142306,-119.614814999999993,35.115150000000000,198.4349976,1.1322600,739.000000000000000,0.0001779,0.0183452,0.2366490,382008.000000000000000
156,52020,0,0,0,0,261481.501500000013039,3889781.450300000142306,-119.617469000000000,35.122664999999998,278.1300049,2.5304899,749.000000000000000,0.0000000,0.0045001,0.2290080,381027.000000000000000
157,51992,0,0,0,0,260921.501500000013039,3889781.450300000142306,-119.623608000000004,35.122532000000000,195.9450073,5.1996698,727.000000000000000,0.0000000,0.0008401,0.2313160,382262.000000000000000
158,55317,0,0,0,0,261021.501500000013039,3889981.450300000142306,-119.622569999999996,35.124357000000003,180.0000000,2.8624101,747.000000000000000,0.0000000,0.0002075,0.1364860,382986.000000000000000
159,52598,0,0,0,0,259761.501500000013039,3889821.450300000142306,-119.636336999999997,35.122616000000001,225.0000000,0.5064150,692.000000000000000,0.0000000,0.0407127,0.2036110,379794.000000000000000
160,57609,0,0,0,0,260381.501500000013039,3890121.450300000142306,-119.629626999999999,35.125466000000003,243.4349976,1.6010500,715.000000000000000,0.0000000,0.0007549,0.2533340,380810.000000000000000
161,45706,0,0,0,0,261361.501500000013039,3889401.450300000142306,-119.618674999999996,35.119213000000002,171.0269928,6.8552599,741.000000000000000,0.0000000,0.0036394,0.1176470,382792.000000000000000
162,44747,0,0,0,0,262101.501500000013039,3889341.450300000142306,-119.610545000000002,35.118848000000000,219.2890015,5.0762100,765.000000000000000,0.0000000,0.1185160,0.1901270,382605.000000000000000
163,54999,0,0,0,0,261301.501500000013039,3889961.450300000142306,-119.619494000000003,35.124243000000000,201.8009949,7.6675801,747.000000000000000,0.0000000,0.0021370,0.1526910,382752.000000000000000
164,46673,0,0,0,0,260781.501500000013039,3889461.450300000142306,-119.625050999999999,35.119616000000001,270.0000000,1.4321001,718.000000000000000,0.0016169,0.0341309,0.2265050,380660.000000000000000
165,45414,0,0,0,0,262161.501500000013039,3889381.450300000142306,-119.609898000000001,35.119222000000001,45.0000000,1.0127500,765.000000000000000,0.0000000,0.0848200,0.2070610,380132.000000000000000
166,36014,0,0,0,0,260081.501500000013039,3888821.450300000142306,-119.632538999999994,35.113683999999999,270.0000000,1.4321001,688.000000000000000,0.0000802,0.0022272,0.2227430,379475.000000000000000
167,45632,0,0,0,0,259881.501500000013039,3889401.450300000142306,-119.634900000000002,35.118861000000003,135.0000000,1.5189300,692.000000000000000,0.0000510,0.0035534,0.2133440,380117.000000000000000
168,41078,0,0,0,0,261761.501500000013039,3889121.450300000142306,-119.614209000000002,35.116785999999998,255.9640045,5.8851299,748.000000000000000,0.0013459,0.0707385,0.1936520,380872.000000000000000
169,35671,0,0,0,0,259861.501500000013039,3888801.450300000142306,-119.634945000000002,35.113452000000002,324.4620056,3.0775199,682.000000000000000,0.0000000,0.0067815,0.2212360,377262.000000000000000
170,42300,0,0,0,0,259641.501500000013039,3889201.450300000142306,-119.637473000000000,35.117001999999999,104.0360031,2.9503500,684.000000000000000,0.0000007,0.0116557,0.2206930,379287.000000000000000
171,33757,0,0,0,0,261421.501500000013039,3888681.450300000142306,-119.617808999999994,35.112741999999997,213.6900024,2.5805399,726.000000000000000,0.0000000,0.0165900,0.2365620,381972.000000000000000
172,42739,0,0,0,0,261781.501500000013039,3889221.450300000142306,-119.614018000000002,35.117691000000001,210.9640045,2.0871301,747.000000000000000,0.0002718,0.0128405,0.2411890,382331.000000000000000
173,51281,0,0,0,0,259981.501500000013039,3889741.450300000142306,-119.633902000000006,35.121948000000003,296.5650024,1.6010500,697.000000000000000,0.0000000,0.0010546,0.2199420,379288.000000000000000
174,41320,0,0,0,0,259961.501500000013039,3889141.450300000142306,-119.633947000000006,35.116537999999998,258.6900024,1.8253300,688.000000000000000,0.0015697,0.0767753,0.2258980,379682.000000000000000
175,40050,1,0,1,0,261121.501500000013039,3889061.450300000142306,-119.621207999999996,35.116093999999997,161.5650024,1.1322600,718.000000000000000,0.0047478,0.0027224,0.2406880,381026.000000000000000
176,37762,0,0,0,0,261841.501500000013039,3888921.450300000142306,-119.613274000000004,35.115003000000002,90.0000000,1.4321001,743.000000000000000,0.0000000,0.0050879,0.2569890,381305.000000000000000
177,37743,0,0,0,0,261461.501500000013039,3888921.450300000142306,-119.617440000000002,35.114913000000001,270.0000000,4.2891502,733.000000000000000,0.0006284,0.0408987,0.2076000,380322.000000000000000
178,49673,0,0,0,0,261021.501500000013039,3889641.450300000142306,-119.622471000000004,35.121293999999999,296.5650024,3.1996000,727.000000000000000,0.0000259,0.0552529,0.2157540,379391.000000000000000
179,59634,0,0,0,0,261041.501500000013039,3890241.450300000142306,-119.622425000000007,35.126703999999997,135.0000000,1.5189300,741.000000000000000,0.0000000,0.0198018,0.2207560,381423.000000000000000
180,34761,0,0,0,0,261581.501500000013039,3888741.450300000142306,-119.616073000000000,35.113320000000002,225.0000000,0.5064150,731.000000000000000,0.0000006,0.0160715,0.2471550,381382.000000000000000
181,41645,17,17,0,0,259821.501500000013039,3889161.450300000142306,-119.635487999999995,35.116684999999997,288.4349976,3.3932500,683.000000000000000,0.0050550,0.0586259,0.2059200,378092.000000000000000
182,56958,0,0,0,0,260641.501500000013039,3890081.450300000142306,-119.626765000000006,35.125166999999998,270.0000000,1.4321001,726.000000000000000,0.0000000,0.0000909,0.2335150,380825.000000000000000
183,36408,0,0,0,0,261321.501500000013039,3888841.450300000142306,-119.618951999999993,35.114159000000001,263.6600037,3.2392700,727.000000000000000,0.0013740,0.0521315,0.2193630,380780.000000000000000
184,45982,0,0,0,0,260241.501500000013039,3889421.450300000142306,-119.630959000000004,35.119126999999999,206.5650024,3.1996000,698.000000000000000,0.0017034,0.0329547,0.1974620,381003.000000000000000
185,39059,2,2,0,0,261221.501500000013039,3889001.450300000142306,-119.620093999999995,35.115577000000002,210.9640045,2.0871301,723.000000000000000,0.0041864,0.0129869,0.2699760,381682.000000000000000
186,61629,0,0,0,0,261101.501500000013039,3890361.450300000142306,-119.621802000000002,35.127799000000003,194.0359955,8.7892704,750.000000000000000,0.0000000,0.0450747,0.1992960,382563.000000000000000
187,54283,0,0,0,0,260261.501500000013039,3889921.450300000142306,-119.630885000000006,35.123635999999998,261.8699951,5.0511498,708.000000000000000,0.0000000,0.0005711,0.2371990,379315.000000000000000
188,41301,0,0,0,0,259581.501500000013039,3889141.450300000142306,-119.638113000000004,35.116447999999998,217.8750000,4.0760598,682.000000000000000,0.0000000,0.0053166,0.2192140,380367.000000000000000
189,41352,2,2,0,0,260601.501500000013039,3889141.450300000142306,-119.626930999999999,35.116691000000003,305.5379944,3.0775199,705.000000000000000,0.0027652,0.0004800,0.2590800,378524.000000000000000
190,53933,0,0,0,0,259901.501500000013039,3889901.450300000142306,-119.634826000000004,35.123370000000001,0.0000000,0.7161600,694.000000000000000,0.0000116,0.0037759,0.2219000,379111.000000000000000
191,45339,0,0,0,0,260661.501500000013039,3889381.450300000142306,-119.626343000000006,35.118867000000002,231.3399963,4.5761399,710.000000000000000,0.0017198,0.0022854,0.2391210,380957.000000000000000
192,32373,0,0,0,0,260301.501500000013039,3888601.450300000142306,-119.630064000000004,35.111755000000002,251.5650024,4.5202298,688.000000000000000,0.0000000,0.0769223,0.1999750,379035.000000000000000
193,34713,0,0,0,0,260621.501500000013039,3888741.450300000142306,-119.626596000000006,35.113092000000002,206.5650024,1.6010500,701.000000000000000,0.0000000,0.0331044,0.2475070,380808.000000000000000
194,53958,0,0,0,0,260401.501500000013039,3889901.450300000142306,-119.629344000000003,35.123488999999999,174.8059998,3.9490600,714.000000000000000,0.0000000,0.0025212,0.2244860,381950.000000000000000
195,48301,0,0,0,0,260141.501500000013039,3889561.450300000142306,-119.632096000000004,35.120364000000002,225.0000000,2.0248699,702.000000000000000,0.0000041,0.0105186,0.2136140,380817.000000000000000
196,33742,0,0,0,0,261121.501500000013039,3888681.450300000142306,-119.621098000000003,35.112670999999999,243.4349976,3.1996000,720.000000000000000,0.0000124,0.0000000,0.2483030,381180.000000000000000
197,39048,0,0,0,0,261001.501500000013039,3889001.450300000142306,-119.622506000000001,35.115524999999998,0.0000000,1.4321001,713.000000000000000,0.0010202,0.0122356,0.2307560,379394.000000000000000
198,54955,0,0,0,0,260421.501500000013039,3889961.450300000142306,-119.629142000000002,35.124034000000002,90.0000000,1.4321001,716.000000000000000,0.0000000,0.0022122,0.2245390,380445.000000000000000
199,46615,0,0,0,0,259621.501500000013039,3889461.450300000142306,-119.637767999999994,35.119340000000001,270.0000000,3.5763299,689.000000000000000,0.0000000,0.0024764,0.2165760,379064.000000000000000
200,41378,2,0,0,2,261121.501500000013039,3889141.450300000142306,-119.621230999999995,35.116813999999998,225.0000000,1.5189300,720.000000000000000,0.0047589,0.0218971,0.2337930,381285.000000000000000
201,49309,0,0,0,0,260381.501500000013039,3889621.450300000142306,-119.629481999999996,35.120961999999999,206.5650024,3.1996000,705.000000000000000,0.0029253,0.0332056,0.2369740,381226.000000000000000
202,53348,0,0,0,0,261481.501500000013039,3889861.450300000142306,-119.617491999999999,35.123384999999999,189.4620056,4.3480902,753.000000000000000,0.0000000,0.0000000,0.2428080,383339.000000000000000
203,44011,5,1,0,4,260661.501500000013039,3889301.450300000142306,-119.626320000000007,35.118146000000003,232.1250000,4.0760598,708.000000000000000,0.0085947,0.0002820,0.2474830,380910.000000000000000
204,33033,0,0,0,0,260221.501500000013039,3888641.450300000142306,-119.630951999999994,35.112096000000001,90.0000000,1.4321001,690.000000000000000,0.0000000,0.0335122,0.2177910,379573.000000000000000
205,46013,0,0,0,0,260861.501500000013039,3889421.450300000142306,-119.624161999999998,35.119275000000002,233.1300049,3.5763299,721.000000000000000,0.0000243,0.0193769,0.2307890,381453.000000000000000
206,39019,0,0,0,0,260421.501500000013039,3889001.450300000142306,-119.628863999999993,35.115386999999998,198.4349976,1.1322600,697.000000000000000,0.0000096,0.0010501,0.2415110,380314.000000000000000
207,44642,0,0,0,0,260001.501500000013039,3889341.450300000142306,-119.633566999999999,35.118349000000002,315.0000000,0.5064150,689.000000000000000,0.0028904,0.0595504,0.1848200,378983.000000000000000
208,32723,0,0,0,0,260661.501500000013039,3888621.450300000142306,-119.626123000000007,35.112020999999999,315.0000000,0.5064150,703.000000000000000,0.0000000,0.0013811,0.2277840,379858.000000000000000
209,45405,0,0,0,0,261981.501500000013039,3889381.450300000142306,-119.611872000000005,35.119180000000000,259.5090027,9.7381802,766.000000000000000,0.0000000,0.0031912,0.2333810,378692.000000000000000
210,59318,0,0,0,0,261361.501500000013039,3890221.450300000142306,-119.618910999999997,35.126600000000003,284.0360107,5.8851299,754.000000000000000,0.0000000,0.0363006,0.2381090,378909.000000000000000
211,37704,0,0,0,0,260681.501500000013039,3888921.450300000142306,-119.625990999999999,35.114727999999999,296.5650024,3.1996000,703.000000000000000,0.0001869,0.0929848,0.2107540,378748.000000000000000
212,39668,0,0,0,0,260121.501500000013039,3889041.450300000142306,-119.632164000000003,35.115676000000001,281.3099976,1.8253300,690.000000000000000,0.0000402,0.0032708,0.2243490,379284.000000000000000
213,43314,3,3,0,0,260001.501500000013039,3889261.450300000142306,-119.633544000000001,35.117629000000001,258.6900024,3.6469700,693.000000000000000,0.0072579,0.0263371,0.2251170,379551.000000000000000
214,55601,0,0,0,0,260061.501500000013039,3890001.450300000142306,-119.633100999999996,35.124308999999997,258.6900024,7.2646298,703.000000000000000,0.0000000,0.0136078,0.2262330,378192.000000000000000
215,45296,0,0,0,0,259801.501500000013039,3889381.450300000142306,-119.635771000000005,35.118662000000000,251.5650024,4.5202298,690.000000000000000,0.0000442,0.0036500,0.2131120,379477.000000000000000
216,53327,0,0,0,0,261061.501500000013039,3889861.450300000142306,-119.622095999999999,35.123286000000000,164.0549927,5.1996698,738.000000000000000,0.0000000,0.0014611,0.1453380,382543.000000000000000
217,52608,0,0,0,0,259961.501500000013039,3889821.450300000142306,-119.634145000000004,35.122664000000000,270.0000000,1.4321001,697.000000000000000,0.0000000,0.0050762,0.2271530,379838.000000000000000
218,40427,0,0,0,0,262021.501500000013039,3889081.450300000142306,-119.611346999999995,35.116486999999999,255.9640045,5.8851299,754.000000000000000,0.0000000,0.0236240,0.2331380,380960.000000000000000
219,32750,0,0,0,0,261201.501500000013039,3888621.450300000142306,-119.620204000000001,35.112149000000002,161.5650024,4.5202298,716.000000000000000,0.0000043,0.0007102,0.2465100,381851.000000000000000
220,39661,0,0,0,0,259981.501500000013039,3889041.450300000142306,-119.633698999999993,35.115642000000001,225.0000000,0.5064150,689.000000000000000,0.0010347,0.0004245,0.2310380,379909.000000000000000
221,48012,0,0,0,0,261001.501500000013039,3889541.450300000142306,-119.622662000000005,35.120389000000003,263.6600037,3.2392700,729.000000000000000,0.0005322,0.0298823,0.2314330,380819.000000000000000
222,40042,0,0,0,0,260961.501500000013039,3889061.450300000142306,-119.622962000000001,35.116056000000000,240.9450073,3.6817801,715.000000000000000,0.0015552,0.0158640,0.2330020,380993.000000000000000
223,57265,0,0,0,0,260141.501500000013039,3890101.450300000142306,-119.632253000000006,35.125228999999997,315.0000000,1.0127500,707.000000000000000,0.0000000,0.0046597,0.2450820,379778.000000000000000
224,54997,0,0,0,0,261261.501500000013039,3889961.450300000142306,-119.619933000000003,35.124234000000001,209.7449951,5.7547402,743.000000000000000,0.0000000,0.0008799,0.2032370,382476.000000000000000
225,43711,0,0,0,0,261301.501500000013039,3889281.450300000142306,-119.619298000000001,35.118118000000003,135.0000000,2.0248699,731.000000000000000,0.0001248,0.0003877,0.1298700,381454.000000000000000
